"Display_Name","Transcript_ID","Gene_ID","Biotype","Start","End","Chromosome","Description","Canonical_Transcript"
"ACADSB","ENST00000358776","ENSG00000196177","protein_coding",123008979,123058290,"10","acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]","ENST00000358776.7"
"ACADSB","ENST00000411816","ENSG00000196177","protein_coding",123008979,123058290,"10","acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]","ENST00000358776.7"
"ACADSB","ENST00000541070","ENSG00000196177","protein_coding",123008979,123058290,"10","acyl-CoA dehydrogenase short/branched chain [Source:HGNC Symbol;Acc:HGNC:91]","ENST00000358776.7"
"ACADVL","ENST00000543245","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000322910","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000582356","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583312","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000350303","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578269","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579286","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000580263","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000582056","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000577857","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000584103","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000577191","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578421","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000581562","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000356839","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579886","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000577433","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000582166","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000580365","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000581378","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583760","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000582379","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578824","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583858","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000585203","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579425","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578579","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000542255","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579546","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578711","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583850","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583074","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579894","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000579391","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578319","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578809","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000582450","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000583848","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACADVL","ENST00000578033","ENSG00000072778","protein_coding",7217125,7225266,"17","acyl-CoA dehydrogenase very long chain [Source:HGNC Symbol;Acc:HGNC:92]","ENST00000356839.10"
"ACAT1","ENST00000672284","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672580","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000524833","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000299355","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672031","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000673531","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000265838","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672367","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672907","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672354","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000531813","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000672008","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000531853","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000527942","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000526119","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000671707","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000673000","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000528370","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000534773","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000532792","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000533610","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT1","ENST00000533597","ENSG00000075239","protein_coding",108116695,108148957,"11","acetyl-CoA acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:93]","ENST00000265838.9"
"ACAT2","ENST00000367048","ENSG00000120437","protein_coding",159762045,159779112,"6","acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]","ENST00000367048.5"
"ACAT2","ENST00000467951","ENSG00000120437","protein_coding",159762045,159779112,"6","acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]","ENST00000367048.5"
"ACAT2","ENST00000472052","ENSG00000120437","protein_coding",159762045,159779112,"6","acetyl-CoA acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:94]","ENST00000367048.5"
"ACER1","ENST00000301452","ENSG00000167769","protein_coding",6306142,6333612,"19","alkaline ceramidase 1 [Source:HGNC Symbol;Acc:HGNC:18356]","ENST00000301452.5"
"ACER2","ENST00000340967","ENSG00000177076","protein_coding",19409009,19452505,"9","alkaline ceramidase 2 [Source:HGNC Symbol;Acc:HGNC:23675]","ENST00000340967.3"
"ACER3","ENST00000679754","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000534206","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000679866","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000680842","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681257","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681354","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681732","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000680583","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000532485","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000525194","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681004","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681375","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000530182","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000525861","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000531461","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000679611","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681411","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681955","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000526597","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000679924","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000530334","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681251","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000533873","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000531352","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000278544","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000680351","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681591","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000527508","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000681258","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000525325","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000680164","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000679759","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000679813","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000680624","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACER3","ENST00000530921","ENSG00000078124","protein_coding",76860859,77026797,"11","alkaline ceramidase 3 [Source:HGNC Symbol;Acc:HGNC:16066]","ENST00000532485.6"
"ACHE","ENST00000419336","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000241069","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000428317","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000302913","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000412389","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000426415","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000430554","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000440755","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000442452","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000454485","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000411582","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000651875","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000441605","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACHE","ENST00000445236","ENSG00000087085","protein_coding",100889994,100896974,"7","acetylcholinesterase (Yt blood group) [Source:HGNC Symbol;Acc:HGNC:108]","ENST00000241069.11"
"ACLY","ENST00000590151","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000352035","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000353196","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000537919","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000393896","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000588779","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000590770","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000588547","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000590735","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACLY","ENST00000592970","ENSG00000131473","protein_coding",41866917,41930542,"17","ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]","ENST00000352035.7"
"ACMSD","ENST00000485893","ENSG00000153086","protein_coding",134838616,134902034,"2","aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]","ENST00000356140.10"
"ACMSD","ENST00000356140","ENSG00000153086","protein_coding",134838616,134902034,"2","aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]","ENST00000356140.10"
"ACMSD","ENST00000392928","ENSG00000153086","protein_coding",134838616,134902034,"2","aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]","ENST00000356140.10"
"ACMSD","ENST00000498093","ENSG00000153086","protein_coding",134838616,134902034,"2","aminocarboxymuconate semialdehyde decarboxylase [Source:HGNC Symbol;Acc:HGNC:19288]","ENST00000356140.10"
"ACO1","ENST00000541043","ENSG00000122729","protein_coding",32384603,32454769,"9","aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]","ENST00000309951.8"
"ACO1","ENST00000379923","ENSG00000122729","protein_coding",32384603,32454769,"9","aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]","ENST00000309951.8"
"ACO1","ENST00000309951","ENSG00000122729","protein_coding",32384603,32454769,"9","aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]","ENST00000309951.8"
"ACO2","ENST00000676748","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000678600","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000677554","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000679320","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000678394","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000678454","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000677427","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000466237","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000216254","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000676714","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000678688","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000677516","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000678788","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000677007","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000676959","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000679311","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
"ACO2","ENST00000676792","ENSG00000100412","protein_coding",41447830,41529273,"22","aconitase 2 [Source:HGNC Symbol;Acc:HGNC:118]","ENST00000216254.9"
