genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var
hsa-miR-20a-3p	BLCA	0.204614742112814	9.71448272989919e-05	4.01258031946268	Overexpression	****	2.7e-10	9.56863623584101	miRNA expression	MSI
hsa-miR-20a-3p	BRCA	0.215694468285197	0.00873782485846952	2.05859666456609	Unchanged	ns	0.97	0.0132282657337552	miRNA expression	MSI
hsa-miR-20a-3p	CESC	0.219446349134857	0.000945203561538713	3.0244746506096	Overexpression	*	0.026	1.58502665202918	miRNA expression	MSI
hsa-miR-20a-5p	HNSC	0.16818873145859	0.0117161658911255	1.93121448769969	Overexpression	****	8.6e-09	8.06550154875643	miRNA expression	MSI
hsa-miR-20a-5p	LUAD	0.149313872636519	0.00866825155017461	2.062068494068	Overexpression	****	6.7e-11	10.1739251972992	miRNA expression	MSI
hsa-miR-20a-5p	BLCA	0.175348837752121	0.00213404800692009	2.67079581503996	Overexpression	****	2.1e-10	9.67778070526608	miRNA expression	MSI
hsa-miR-20a-5p	BRCA	0.113471681108405	0.0182568116843501	1.73857506408504	Overexpression	***	0.00012	3.92081875395238	miRNA expression	MSI
hsa-miR-20b-3p	LUAD	0.174857953011369	0.00198685451105412	2.70183393327252	Overexpression	****	3.4e-05	4.46852108295774	miRNA expression	MSI
hsa-miR-20b-3p	BLCA	0.199224508073304	0.00224113978643171	2.64953105440532	Overexpression	****	3.3e-05	4.48148606012211	miRNA expression	MSI
hsa-miR-20b-5p	BLCA	0.207059451053923	0.00102289827603645	2.99016755333834	Overexpression	****	9.9e-06	5.00436480540245	miRNA expression	MSI
hsa-miR-21-3p	PAAD	-0.398669519543052	1.74673319665332e-06	5.75777342591008	Unchanged	ns	0.66	0.180456064458131	miRNA expression	MSI
hsa-miR-21-3p	STAD	0.179140176815789	0.0359721608027622	1.44403347387094	Overexpression	****	1.4e-09	8.85387196432176	miRNA expression	MSI
hsa-miR-21-5p	LUSC	-0.219042510338827	0.000311634305684259	3.50635473986568	Overexpression	****	4.8e-15	14.3187587626244	miRNA expression	MSI
hsa-miR-21-5p	PAAD	-0.350186537448876	6.71457311801191e-05	4.17298159258349	Unchanged	ns	0.47	0.327902142064283	miRNA expression	MSI
hsa-miR-210-3p	HNSC	0.152651959729686	0.0169269068751631	1.77142239509703	Overexpression	****	4.2e-18	17.3767507096021	miRNA expression	MSI
hsa-miR-210-3p	LUSC	0.165040517640473	6.8429712966371e-10	9.16475528168106	Overexpression	****	9.2e-23	22.0362121726544	miRNA expression	MSI
hsa-miR-210-3p	STAD	0.351704282715161	0.0105180258033828	1.97806576808683	Overexpression	***	0.00032	3.49485002168009	miRNA expression	MSI
hsa-miR-210-3p	LUAD	0.214343671989521	0.00779524752836915	2.10817008977622	Overexpression	****	9.8e-11	10.0087739243075	miRNA expression	MSI
hsa-miR-210-3p	COAD	0.238165957752829	3.70911248919033e-05	4.43072999527915	Underexpression	*	0.037	1.43179827593301	miRNA expression	MSI
hsa-miR-210-3p	BLCA	0.167992842137206	0.0187352297808154	1.72734097607281	Overexpression	****	1.1e-11	10.9586073148418	miRNA expression	MSI
hsa-miR-210-3p	BRCA	0.211637369681153	5.87363479397002e-09	8.23109306017862	Overexpression	****	3.7e-30	29.431798275933	miRNA expression	MSI
hsa-miR-210-5p	STAD	0.242787684396179	0.0458229228897475	1.3389172120824	Unchanged	ns	0.095	1.02227639471115	miRNA expression	MSI
hsa-miR-210-5p	COAD	0.246610725137721	0.00765409174903184	2.11610633622448	Underexpression	****	1.4e-06	5.85387196432176	miRNA expression	MSI
hsa-miR-2110	COAD	0.224621564733093	0.0264906201016641	1.57690787546725	Underexpression	****	1.7e-06	5.76955107862173	miRNA expression	MSI
hsa-miR-212-3p	LUSC	-0.179218668487145	0.0291462570533459	1.53541720918795	Overexpression	***	0.00046	3.33724216831843	miRNA expression	MSI
hsa-miR-212-3p	PAAD	0.232507120624743	0.00917278102139379	2.03749897412954	Unchanged	ns	0.37	0.431798275933005	miRNA expression	MSI
hsa-miR-212-3p	COAD	0.221865833176899	0.0470086428802812	1.32782228652953	Unchanged	ns	0.59	0.229147988357856	miRNA expression	MSI
hsa-miR-214-3p	LUSC	-0.212179959840096	0.0364455112414276	1.43835595330276	Overexpression	*	0.032	1.49485002168009	miRNA expression	MSI
hsa-miR-214-3p	PAAD	-0.355611406339111	0.000580318975141451	3.23633322873842	Underexpression	**	0.0096	2.01772876696043	miRNA expression	MSI
hsa-miR-214-3p	PCPG	-0.263297032414584	4.59487457223527e-05	4.33772633919181	Underexpression	**	0.0053	2.27572413039921	miRNA expression	MSI
hsa-miR-214-3p	COAD	-0.21437492502098	0.00757923117686015	2.1203748461597	Underexpression	****	7.6e-06	5.11918640771921	miRNA expression	MSI
hsa-miR-214-3p	SKCM	-0.393667807118665	0.000850140480319654	3.07050930394851	Unchanged	ns	0.34	0.468521082957745	miRNA expression	MSI
hsa-miR-214-5p	LUSC	-0.239121151866948	4.50022874909087e-05	4.34676541023732	Overexpression	****	1.3e-05	4.88605664769316	miRNA expression	MSI
hsa-miR-214-5p	PAAD	-0.483905257895386	5.81943310031753e-10	9.23511932005722	Unchanged	ns	0.27	0.568636235841013	miRNA expression	MSI
hsa-miR-214-5p	PCPG	-0.345782628871489	4.85856736355833e-05	4.31349177144215	Underexpression	**	0.004	2.39794000867204	miRNA expression	MSI
hsa-miR-214-5p	SKCM	-0.298900330873264	0.0432453057492636	1.36406102803354	Unchanged	ns	0.58	0.236572006437063	miRNA expression	MSI
hsa-miR-215-3p	STAD	0.216839479266079	0.0157244773411923	1.80342378096113	Overexpression	**	0.003	2.52287874528034	miRNA expression	MSI
hsa-miR-215-3p	BLCA	0.170590587600326	8.33543002308307e-16	15.079071990097	Unchanged	ns	0.38	0.42021640338319	miRNA expression	MSI
hsa-miR-215-3p	LIHC	0.398885984860104	0.00277275690576149	2.55708820439048	Unchanged	ns	0.097	1.01322826573376	miRNA expression	MSI
hsa-miR-215-5p	OV	0.247450639990371	0.0042707684927349	2.36949396991075					miRNA expression	MSI
hsa-miR-215-5p	STAD	0.175106488115456	0.0335354487804363	1.47449587743835	Overexpression	**	0.0066	2.18045606445813	miRNA expression	MSI
hsa-miR-215-5p	COAD	0.218146232635667	0.00028942544000343	3.53846329779361	Overexpression	****	2.1e-05	4.67778070526608	miRNA expression	MSI
hsa-miR-215-5p	BLCA	0.189214412571432	0.0414656461232178	1.38231156299451	Overexpression	****	2.2e-07	6.65757731917779	miRNA expression	MSI
hsa-miR-216a-3p	OV	0.29593054303283	3.38360026072753e-06	5.47062095024728					miRNA expression	MSI
hsa-miR-217	PAAD	-0.282789929682393	3.85715246886444e-05	4.41373319362612	Unchanged	ns	0.28	0.552841968657781	miRNA expression	MSI
hsa-miR-217	STAD	-0.226050908300668	0.00390139852640537	2.40877968440276	Overexpression	****	2.4e-08	7.61978875828839	miRNA expression	MSI
hsa-miR-217	COAD	-0.326641747772921	0.00146750820852198	2.83341946084298	Overexpression	****	7.4e-06	5.13076828026902	miRNA expression	MSI
hsa-miR-218-5p	KIRP	-0.255409522019916	0.00347727841036602	2.45876053587841	Underexpression	**	0.0037	2.43179827593301	miRNA expression	MSI
hsa-miR-218-5p	STAD	-0.234513036544863	0.000119639298198312	3.92212614319584	Underexpression	****	1.5e-05	4.82390874094432	miRNA expression	MSI
hsa-miR-218-5p	LUAD	-0.202920241888903	0.000136823862265566	3.86383815446878	Underexpression	*	0.02	1.69897000433602	miRNA expression	MSI
hsa-miR-218-5p	COAD	-0.258436221217136	0.000726268891367851	3.13890255778907	Overexpression	****	3e-06	5.52287874528034	miRNA expression	MSI
hsa-miR-219a-1-3p	HNSC	0.148293542899518	1.53521392559423e-09	8.81383109886319	Overexpression	**	0.0022	2.65757731917779	miRNA expression	MSI
hsa-miR-219a-1-3p	LUSC	0.247925220861398	0.000132992989977279	3.8761712499684	Overexpression	****	1.9e-10	9.72124639904717	miRNA expression	MSI
hsa-miR-219a-1-3p	STAD	0.226562978896023	0.0102098015774164	1.99098269813547	Overexpression	****	2e-05	4.69897000433602	miRNA expression	MSI
hsa-miR-219a-1-3p	COAD	0.30807017316912	1.73532144768905e-05	4.7606200655262	Underexpression	****	3.3e-06	5.48148606012211	miRNA expression	MSI
hsa-miR-219a-1-3p	BLCA	0.325988729639877	2.00198112396526e-07	6.69854002166008	Overexpression	****	6.3e-05	4.20065945054642	miRNA expression	MSI
hsa-miR-219a-1-3p	PRAD	0.244009386464961	0.00120984751491639	2.91726936324016	Overexpression	****	1.5e-05	4.82390874094432	miRNA expression	MSI
hsa-miR-219a-5p	HNSC	0.174207899781936	0.00107082480287777	2.97028157806393	Overexpression	**	0.0047	2.32790214206428	miRNA expression	MSI
hsa-miR-219a-5p	LUSC	0.160821937057471	0.00193799546781132	2.71264724292346	Overexpression	****	1.4e-09	8.85387196432176	miRNA expression	MSI
hsa-miR-219a-5p	OV	0.29984985103996	0.0282250313674129	1.54936556675687					miRNA expression	MSI
hsa-miR-219a-5p	STAD	0.263725049414459	2.27272728273465e-06	5.64345267457388	Overexpression	***	0.00073	3.13667713987954	miRNA expression	MSI
hsa-miR-219a-5p	LUAD	0.175346859034963	0.035552465239077	1.44913027953035	Overexpression	****	6e-05	4.22184874961636	miRNA expression	MSI
hsa-miR-219a-5p	PCPG	0.229802456205863	6.57443846873983e-05	4.18214133490543	Unchanged	ns	0.8	0.0969100130080564	miRNA expression	MSI
hsa-miR-22-3p	LUSC	-0.226054992084984	0.000169407726854219	3.77106678495207	Underexpression	****	9.1e-12	11.0409586076789	miRNA expression	MSI
hsa-miR-22-3p	SKCM	-0.332073167153213	0.0136553425008184	1.86469740249239	Unchanged	ns	0.47	0.327902142064283	miRNA expression	MSI
hsa-miR-22-5p	LUSC	-0.281565726866927	4.36146349580404e-07	6.36036775809294	Overexpression	****	2e-07	6.69897000433602	miRNA expression	MSI
hsa-miR-22-5p	SKCM	-0.302175928670516	0.0425006596624624	1.37160432911336	Unchanged	ns	0.7	0.154901959985743	miRNA expression	MSI
hsa-miR-221-3p	KIRC	0.148309664178268	0.0445485899785821	1.35116603740067	Overexpression	***	6e-04	3.22184874961636	miRNA expression	MSI
hsa-miR-221-3p	PCPG	-0.250896899960733	0.0166358118288871	1.77895600067415	Underexpression	*	0.025	1.60205999132796	miRNA expression	MSI
hsa-miR-221-5p	STAD	0.19652109059218	0.00114297730902531	2.94196239135705	Unchanged	ns	0.6	0.221848749616356	miRNA expression	MSI
hsa-miR-221-5p	KIRC	0.194527993014988	0.0119475064029647	1.92272272805793	Unchanged	ns	0.22	0.657577319177794	miRNA expression	MSI
hsa-miR-222-3p	HNSC	0.136774909473834	0.0297523299732826	1.52647901800546	Overexpression	****	3.7e-14	13.431798275933	miRNA expression	MSI
hsa-miR-222-3p	STAD	0.188438801019878	0.00528981972964562	2.27655912791834	Overexpression	****	4.2e-07	6.3767507096021	miRNA expression	MSI
hsa-miR-222-3p	KIRC	0.176827513490995	0.0077131692823322	2.11276713699272	Overexpression	***	0.00013	3.88605664769316	miRNA expression	MSI
hsa-miR-222-3p	PCPG	-0.264854783926384	0.0192246324279128	1.71614195509247	Underexpression	*	0.041	1.38721614328026	miRNA expression	MSI
hsa-miR-222-5p	STAD	0.236543975066246	0.0205887396224665	1.68637023870309	Overexpression	****	1.4e-05	4.85387196432176	miRNA expression	MSI
hsa-miR-222-5p	COAD	0.267086143223634	0.00227366091781922	2.64327430328082	Overexpression	****	2.6e-06	5.58502665202918	miRNA expression	MSI
hsa-miR-222-5p	BRCA	0.105504486342234	0.000680263070350543	3.16732310507693	Unchanged	ns	0.31	0.508638306165727	miRNA expression	MSI
hsa-miR-223-3p	LUSC	-0.317239274249544	0.0012972222723786	2.88698560340942	Underexpression	****	2.8e-09	8.55284196865778	miRNA expression	MSI
hsa-miR-223-3p	PAAD	-0.375486109241589	0.02303891165971	1.63753804049823	Underexpression	**	0.0051	2.29242982390206	miRNA expression	MSI
hsa-miR-223-3p	LUAD	-0.150472458975129	0.0148889131945465	1.82713700210258	Underexpression	*	0.03	1.52287874528034	miRNA expression	MSI
hsa-miR-223-3p	PCPG	-0.254867631250799	4.39867443185578e-09	8.35667818116498	Underexpression	*	0.017	1.76955107862173	miRNA expression	MSI
hsa-miR-223-3p	COAD	0.221146716176922	1.02791059164391e-05	4.98804465892474	Overexpression	***	1e-04	4	miRNA expression	MSI
hsa-miR-223-3p	BLCA	-0.202562000536059	0.0111283584114337	1.95356889545299	Unchanged	ns	0.42	0.3767507096021	miRNA expression	MSI
hsa-miR-223-3p	SKCM	-0.444314247784769	5.79247126622198e-05	4.23713611186724	Unchanged	ns	0.23	0.638272163982407	miRNA expression	MSI
hsa-miR-223-5p	LUSC	-0.315869812466829	0.0188692238022107	1.72424596445351	Underexpression	****	5.6e-06	5.2518119729938	miRNA expression	MSI
hsa-miR-223-5p	PAAD	-0.268496785109127	0.0454350952038555	1.34260855759791	Underexpression	*	0.012	1.92081875395238	miRNA expression	MSI
hsa-miR-223-5p	KIRP	-0.171249181173501	0.0485626720285418	1.31369742540633	Overexpression	*	0.026	1.58502665202918	miRNA expression	MSI
hsa-miR-223-5p	LUAD	-0.135028264546828	5.30935307009558e-09	8.27495839326956	Underexpression	*	0.012	1.92081875395238	miRNA expression	MSI
hsa-miR-223-5p	BLCA	-0.168029596315716	0.00832409724040099	2.07966285509149	Unchanged	ns	0.22	0.657577319177794	miRNA expression	MSI
hsa-miR-223-5p	SKCM	-0.406378154448573	0.000473541960218805	3.3246415324282	Unchanged	ns	0.11	0.958607314841775	miRNA expression	MSI
hsa-miR-224-3p	LUSC	0.204517159821567	0.000155037129369921	3.8095642815107	Overexpression	****	4.6e-05	4.33724216831843	miRNA expression	MSI
hsa-miR-224-3p	COAD	-0.307976289225763	0.0174142489558069	1.75909525111572	Unchanged	ns	0.11	0.958607314841775	miRNA expression	MSI
hsa-miR-224-3p	LGG	0.146271187138537	0.00113503033860818	2.94499252991224					miRNA expression	MSI
hsa-miR-224-5p	LUSC	0.166983052949578	9.36419618109661e-05	4.02852949635568	Overexpression	****	2.6e-16	15.5850266520292	miRNA expression	MSI
hsa-miR-224-5p	PCPG	-0.237799633407037	0.0204247894857866	1.6898424109587	Unchanged	ns	0.17	0.769551078621726	miRNA expression	MSI
hsa-miR-224-5p	COAD	-0.314887156810757	0.0272997851588897	1.56384077071294	Overexpression	***	0.00064	3.19382002601611	miRNA expression	MSI
hsa-miR-224-5p	SKCM	-0.352011364983965	0.00599416073885255	2.2222716152341	Unchanged	ns	0.22	0.657577319177794	miRNA expression	MSI
hsa-miR-2355-3p	LUAD	0.139766330302093	0.0442657066336358	1.35393259854841	Overexpression	****	2.3e-05	4.63827216398241	miRNA expression	MSI
hsa-miR-2355-5p	KIRP	-0.225860505277455	0.00135827697159684	2.86701166233004	Overexpression	***	0.00012	3.92081875395238	miRNA expression	MSI
hsa-miR-2355-5p	LUAD	0.159914352941574	0.00843136636109747	2.07410203925429	Overexpression	****	5.7e-10	9.24412514432751	miRNA expression	MSI
hsa-miR-23a-3p	BRCA	0.130093109563353	0.00111114933195021	2.9542275705067	Unchanged	ns	0.058	1.23657200643706	miRNA expression	MSI
hsa-miR-23a-5p	BRCA	0.186149918162296	1.24788752148299e-07	6.90382455808364	Underexpression	****	7.1e-05	4.14874165128092	miRNA expression	MSI
hsa-miR-23b-3p	LUSC	0.178248364063349	0.00986947812663128	2.00570581113142	Unchanged	ns	0.27	0.568636235841013	miRNA expression	MSI
hsa-miR-24-1-5p	COAD	-0.240861173288648	0.0110773813960699	1.95556289120004	Overexpression	***	0.00023	3.63827216398241	miRNA expression	MSI
hsa-miR-24-2-5p	KIRP	-0.174172786096255	0.00310717933614929	2.50763367997567	Unchanged	ns	0.12	0.920818753952375	miRNA expression	MSI
hsa-miR-24-2-5p	BRCA	0.122218136264704	0.0445342422678765	1.3513059326304	Unchanged	ns	0.18	0.744727494896694	miRNA expression	MSI
hsa-miR-24-3p	BRCA	0.103122295985376	0.0294218043042415	1.53133069750421	Unchanged	ns	0.87	0.0604807473813815	miRNA expression	MSI
hsa-miR-25-3p	LUSC	0.371810414268865	2.13070940430718e-10	9.67147577727388	Overexpression	*	0.025	1.60205999132796	miRNA expression	MSI
hsa-miR-25-3p	BLCA	0.339319538977493	0.000791926132768752	3.10131532551533	Overexpression	****	2.7e-06	5.56863623584101	miRNA expression	MSI
hsa-miR-25-3p	BRCA	0.131892463579011	1.08253360344401e-12	11.9655586136224	Unchanged	ns	0.92	0.0362121726544447	miRNA expression	MSI
hsa-miR-25-5p	LUSC	0.153650834977916	0.000208511264900637	3.68087047713133	Overexpression	****	1.2e-08	7.92081875395237	miRNA expression	MSI
hsa-miR-25-5p	LUAD	0.13997136730769	0.00951939609608157	2.02139060208384	Unchanged	ns	0.76	0.119186407719209	miRNA expression	MSI
hsa-miR-25-5p	BLCA	0.224721952256933	0.0396262070677618	1.40201749537649	Overexpression	****	3.3e-05	4.48148606012211	miRNA expression	MSI
hsa-miR-25-5p	BRCA	0.112678487308886	0.0481764019164047	1.31716563867147	Overexpression	****	1.2e-08	7.92081875395237	miRNA expression	MSI
hsa-miR-26a-1-3p	HNSC	0.177935143130297	0.000807067656143623	3.09309005702732	Overexpression	**	0.0065	2.18708664335714	miRNA expression	MSI
hsa-miR-26a-1-3p	LUSC	0.176113877612059	0.0105260939915019	1.9777327563206	Overexpression	****	2.1e-05	4.67778070526608	miRNA expression	MSI
hsa-miR-26a-1-3p	STAD	0.232501009494435	0.000892984328565008	3.04915616269876	Overexpression	***	0.00099	3.00436480540245	miRNA expression	MSI
hsa-miR-26a-2-3p	OV	0.213164308020623	0.00407677975547466	2.38968275030053					miRNA expression	MSI
hsa-miR-26a-5p	HNSC	-0.146586310692097	0.0139065178517434	1.85678160236539	Underexpression	****	1.1e-17	16.9586073148418	miRNA expression	MSI
hsa-miR-26a-5p	LUSC	-0.246332282367447	0.00385442780094169	2.4140400848862	Underexpression	****	3.8e-17	16.4202164033832	miRNA expression	MSI
hsa-miR-26a-5p	LUAD	-0.168893825864589	2.25386076810092e-05	4.64707291593549	Underexpression	*	0.03	1.52287874528034	miRNA expression	MSI
hsa-miR-26b-3p	STAD	0.216751952305425	0.0492196166744267	1.30786177293369	Unchanged	ns	0.56	0.2518119729938	miRNA expression	MSI
hsa-miR-26b-3p	BLCA	0.15470747892652	0.000106880083903362	3.97110321393708	Overexpression	****	3.7e-07	6.43179827593301	miRNA expression	MSI
hsa-miR-26b-3p	BRCA	0.146534901640031	0.00293000939424008	2.53313098720217	Underexpression	****	1.6e-05	4.79588001734407	miRNA expression	MSI
hsa-miR-26b-5p	LGG	-0.135792280095249	0.0442653366625092	1.35393622838067					miRNA expression	MSI
hsa-miR-27a-5p	PAAD	-0.234801416039386	0.0466470399923955	1.33117590938275	Unchanged	ns	0.74	0.130768280269024	miRNA expression	MSI
hsa-miR-27b-3p	LGG	-0.154956373235336	0.00874938374672143	2.05802253495751					miRNA expression	MSI
hsa-miR-27b-3p	PRAD	-0.156006535196364	0.00609705121907551	2.21488015661521	Underexpression	****	2.9e-17	16.537602002101	miRNA expression	MSI
hsa-miR-27b-5p	LUSC	0.160091373506695	0.0362612295721256	1.44055747361791	Overexpression	****	5.8e-13	12.2365720064371	miRNA expression	MSI
hsa-miR-28-3p	HNSC	0.153325068626106	0.00734304437943931	2.13412384702201	Overexpression	****	1.5e-07	6.82390874094432	miRNA expression	MSI
hsa-miR-28-3p	LUSC	0.233186653994448	0.00254493225017846	2.59432377472812	Overexpression	****	5.2e-07	6.2839966563652	miRNA expression	MSI
hsa-miR-28-3p	PAAD	-0.395869598992223	8.11965573543683e-05	4.09046238398169	Unchanged	ns	0.07	1.15490195998574	miRNA expression	MSI
hsa-miR-28-3p	KIRP	-0.216270619895062	2.19219609891144e-06	5.65912059942768	Overexpression	****	9.3e-10	9.03151705144606	miRNA expression	MSI
hsa-miR-28-5p	LUSC	0.187231098903631	0.00471518675283009	2.32650110162922	Overexpression	**	0.0015	2.82390874094432	miRNA expression	MSI
hsa-miR-28-5p	PAAD	-0.32854257147303	0.000284788833118607	3.5454770438626	Underexpression	*	0.019	1.72124639904717	miRNA expression	MSI
hsa-miR-296-3p	HNSC	0.211458893333941	6.99228744858633e-06	5.15538072643074	Unchanged	ns	0.69	0.161150909262745	miRNA expression	MSI
hsa-miR-296-3p	LUSC	0.185454243065902	0.0229869752441485	1.63851817188859	Overexpression	****	1.3e-08	7.88605664769316	miRNA expression	MSI
hsa-miR-296-3p	PAAD	0.340275252966559	1.80249284580131e-05	4.74412645034511	Unchanged	ns	0.98	0.00877392430750515	miRNA expression	MSI
hsa-miR-296-3p	BLCA	0.258314371739175	0.00490467608443654	2.30938966909687	Overexpression	***	2e-04	3.69897000433602	miRNA expression	MSI
hsa-miR-296-3p	BRCA	0.103545829160215	0.000119899151308151	3.92118389099199	Unchanged	ns	0.71	0.148741651280925	miRNA expression	MSI
hsa-miR-296-5p	HNSC	0.174627546468073	0.000342126365700109	3.46581345596154	Unchanged	ns	0.057	1.24412514432751	miRNA expression	MSI
hsa-miR-296-5p	PAAD	0.439525485922012	0.00102659503241807	2.98860084157403	Unchanged	ns	0.073	1.13667713987954	miRNA expression	MSI
hsa-miR-296-5p	KIRC	0.160731327459421	0.0163056584036217	1.78766166019524	Unchanged	ns	0.14	0.853871964321762	miRNA expression	MSI
hsa-miR-296-5p	BLCA	0.218867433114012	4.95400261560342e-08	7.30504376845227	Overexpression	*	0.035	1.45593195564972	miRNA expression	MSI
hsa-miR-299-3p	BRCA	-0.130949553233711	0.000989998584546614	3.00436542633582	Underexpression	****	8.3e-09	8.08092190762393	miRNA expression	MSI
hsa-miR-29a-3p	LUSC	-0.352521561188876	1.06162871227279e-06	5.97402734427605	Underexpression	****	4.6e-16	15.3372421683184	miRNA expression	MSI
hsa-miR-29a-3p	LUAD	-0.240369609720924	0.0170395769890346	1.76854119088436	Unchanged	ns	0.81	0.0915149811213502	miRNA expression	MSI
hsa-miR-29a-3p	BLCA	-0.274692876363958	1.62576851811607e-06	5.78894129051408	Unchanged	ns	0.18	0.744727494896694	miRNA expression	MSI
hsa-miR-29a-3p	BRCA	-0.106740915839672	2.45924488969232e-11	10.6091982224014	Underexpression	****	4.9e-23	22.3098039199715	miRNA expression	MSI
hsa-miR-29a-5p	HNSC	0.139786502191039	0.00130755084589669	2.8835414139995	Overexpression	**	0.002	2.69897000433602	miRNA expression	MSI
hsa-miR-29a-5p	LUSC	-0.163987008394976	0.0208615214611709	1.68065402102477	Overexpression	**	0.0015	2.82390874094432	miRNA expression	MSI
hsa-miR-29a-5p	KIRP	-0.184612727332174	0.0156882468293754	1.80442558636013	Unchanged	ns	0.58	0.236572006437063	miRNA expression	MSI
hsa-miR-29a-5p	OV	0.215490036317912	0.0200464347201886	1.69796285591317					miRNA expression	MSI
hsa-miR-29a-5p	STAD	0.286415517389379	0.0208615214611709	1.68065402102477	Overexpression	****	1e-06	6	miRNA expression	MSI
hsa-miR-29a-5p	KIRC	0.161241646474914	0.00313640900933322	2.50356730730334	Underexpression	*	0.015	1.82390874094432	miRNA expression	MSI
hsa-miR-29a-5p	BRCA	0.128526921087259	8.30029290764699e-06	5.08090658160823	Overexpression	***	0.00041	3.38721614328026	miRNA expression	MSI
hsa-miR-29b-1-5p	KIRP	-0.204651850125282	0.00119529117496047	2.92252628695439	Unchanged	ns	0.71	0.148741651280925	miRNA expression	MSI
hsa-miR-29b-1-5p	STAD	0.305089074578641	0.00586315231218402	2.23186882362488	Overexpression	****	9.2e-06	5.03621217265444	miRNA expression	MSI
hsa-miR-29b-1-5p	BRCA	0.129200877699237	1.25771245289071e-06	5.90041863901575	Unchanged	ns	0.089	1.05060999335509	miRNA expression	MSI
hsa-miR-29b-2-5p	LUSC	-0.159090016642549	0.0215238950609351	1.6670791340093	Underexpression	****	1.4e-13	12.8538719643218	miRNA expression	MSI
hsa-miR-29b-2-5p	KIRP	-0.192493394823089	0.0147232542763651	1.83199618741263	Underexpression	****	2.2e-08	7.65757731917779	miRNA expression	MSI
hsa-miR-29b-2-5p	KIRC	-0.158364287207762	0.0352849693802122	1.45241025510417	Underexpression	***	0.00034	3.46852108295774	miRNA expression	MSI
hsa-miR-29b-3p	LUSC	-0.317917793384129	0.0191494276715229	1.71784420147676	Unchanged	ns	0.2	0.698970004336019	miRNA expression	MSI
hsa-miR-29b-3p	PAAD	0.279896970622066	0.0191494276715229	1.71784420147676	Unchanged	ns	0.6	0.221848749616356	miRNA expression	MSI
hsa-miR-29b-3p	OV	0.196725544273049	4.00570010681382e-09	8.39732156798083					miRNA expression	MSI
hsa-miR-29b-3p	STAD	0.264535928673726	0.0108926973285157	1.96286456378521	Unchanged	ns	0.26	0.585026652029182	miRNA expression	MSI
hsa-miR-29b-3p	LUAD	-0.147757966844587	0.00456330418518786	2.34072058063662	Overexpression	****	1.4e-11	10.8538719643218	miRNA expression	MSI
hsa-miR-29b-3p	LGG	-0.143827666238551	6.11550606499064e-05	4.21356759878483					miRNA expression	MSI
hsa-miR-29c-3p	HNSC	-0.128850547973518	1.73018306510801e-06	5.76190794313707	Underexpression	****	1.7e-19	18.7695510786217	miRNA expression	MSI
hsa-miR-29c-3p	LUSC	-0.325565233913715	0.0294874524639772	1.53036274622162	Underexpression	****	1e-16	16	miRNA expression	MSI
hsa-miR-29c-3p	OV	0.196281749396641	0.0465151729498946	1.33240535993659					miRNA expression	MSI
hsa-miR-29c-3p	LUAD	-0.296794907468941	0.0193848397930363	1.71253778389009	Unchanged	ns	0.64	0.193820026016113	miRNA expression	MSI
hsa-miR-29c-3p	KIRC	-0.157698915160955	5.35985935493022e-10	9.27084660623617	Unchanged	*	0.05	1.30102999566398	miRNA expression	MSI
hsa-miR-29c-3p	BRCA	-0.171266342516133	1.31002491862172e-09	8.8827204433389	Unchanged	ns	0.1	1	miRNA expression	MSI
hsa-miR-29c-3p	CESC	-0.178352551149352	0.0112163298241809	1.95014922845055	Unchanged	ns	0.49	0.309803919971486	miRNA expression	MSI
hsa-miR-29c-5p	KIRP	-0.216924667429999	0.00266734812888444	2.57392029867579	Underexpression	****	9.9e-12	11.0043648054024	miRNA expression	MSI
hsa-miR-301a-3p	HNSC	0.153533670488527	2.60930059168595e-07	6.58347588725056	Overexpression	****	2.2e-18	17.6575773191778	miRNA expression	MSI
hsa-miR-301a-3p	LUSC	0.154508942309032	6.68527645825918e-10	9.17488062851959	Overexpression	****	4e-14	13.397940008672	miRNA expression	MSI
hsa-miR-301a-3p	PAAD	0.306095649691441	0.00606984679599124	2.21682227045609	Unchanged	*	0.05	1.30102999566398	miRNA expression	MSI
hsa-miR-301a-3p	OV	0.252813262739947	0.000113585283767075	3.94467793264577					miRNA expression	MSI
hsa-miR-301a-3p	STAD	0.20655951547832	0.0359458823424255	1.44435085155047	Overexpression	****	4e-10	9.39794000867204	miRNA expression	MSI
hsa-miR-301a-3p	LUAD	0.204200371658933	0.000159333599324965	3.7976926330954	Overexpression	****	2.4e-12	11.6197887582884	miRNA expression	MSI
hsa-miR-301a-3p	BLCA	0.286505487501143	0.000932650078143512	3.0302812690472	Overexpression	****	1.8e-10	9.74472749489669	miRNA expression	MSI
hsa-miR-301a-3p	BRCA	0.211744342023214	0.00489658297513213	2.31010688175083	Overexpression	****	2.3e-26	25.6382721639824	miRNA expression	MSI
hsa-miR-301a-5p	HNSC	0.162813941673825	1.00984247724939e-06	5.99574636542205	Overexpression	****	1.1e-17	16.9586073148418	miRNA expression	MSI
hsa-miR-301a-5p	PAAD	0.25581832212151	6.29749832638025e-12	11.2008319392477	Unchanged	ns	0.36	0.443697499232713	miRNA expression	MSI
