genes	cancer_types	correlation	Correlation_p.adj	log10_correlation	Expression	Expression_p.sgnif	Expression_p.adj	log10_p.adj	Genotypic_var	Phenotypic_var	p.value_Cox_OS	Type_Cox_OS	p.value_Cox_DSS	Type_Cox_DSS	p.value_Cox_DFI	Type_Cox_DFI	p.value_Cox_PFI	Type_Cox_PFI
BPGM	SKCM	0.144038807417626	0.00711809713009107	2.14763609012049	Overexpression	****	1.9e-94	93.7212463990472	Mutation	TMB	0.304	NS	0.469	NS			0.237	NS
BPGM	STAD	0.267162527653268	2.83087436198536e-287	286.548079404781	Overexpression	****	8.9e-26	25.0506099933551	Mutation	TMB	0.236	NS	0.994	NS	0.841	NS	0.618	NS
BPGM	UCEC	0.482153284242363	5.99053044583406e-09	8.22253472026527	Overexpression	****	2.7e-16	15.568636235841	Mutation	TMB	0.996	NS	0.997	NS	0.852	NS	0.297	NS
BPNT1	COAD	0.315136640346866	2.02410334851051e-67	66.6937673166633	Overexpression	****	9.7e-27	26.0132282657338	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.995	NS
BPNT1	COAD	0.391321452926799	1.00932839601798e-09	8.99596750831771	Overexpression	****	9.7e-27	26.0132282657338	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.995	NS
BPNT1	LGG	0.676594169896272	4.41310167894871e-05	4.35525606618579	Overexpression	****	1.7e-211	210.769551078622	Mutation	MSI	0.994	NS	0.994	NS			0.52	NS
BPNT1	LGG	0.999084886026812	0	Inf	Overexpression	****	1.7e-211	210.769551078622	Mutation	TMB	0.994	NS	0.994	NS			0.52	NS
BPNT1	LIHC	0.158288072208431	0.00294408678734789	2.53104939178334	Overexpression	****	3.7e-42	41.431798275933	Mutation	TMB	6.75e-08	Risky					0.996	NS
BPNT1	LUAD	0.128272763582073	3.08822657671131e-287	286.510290843891	Overexpression	****	1.1e-97	96.9586073148418	Mutation	TMB	0.236	NS	0.237	NS	0.729	NS	0.918	NS
BPNT1	PAAD	0.999814084344044	1.80084166056881e-18	17.7445244709474	Overexpression	****	5.2e-56	55.2839966563652	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS
BPNT1	STAD	0.21151328522528	0.00400092432472121	2.39783966298411	Overexpression	****	2.7e-65	64.568636235841	Mutation	MSI	0.604	NS	0.849	NS	0.00012	Risky	0.352	NS
BPNT1	STAD	0.177222781630971	0.0350129700045577	1.4557710482786	Overexpression	****	2.7e-65	64.568636235841	Mutation	TMB	0.604	NS	0.849	NS	0.00012	Risky	0.352	NS
BPNT1	UCEC	0.622509760369073	0.0319420632953997	1.49563703406901	Overexpression	****	1.4e-15	14.8538719643218	Mutation	TMB	0.997	NS	0.997	NS	0.998	NS	0.996	NS
BST1	COAD	0.459819689290005	1.51277108549342e-13	12.8202267850162	Underexpression	****	7.6e-22	21.1191864077192	Mutation	TMB	0.993	NS	0.997	NS	0.998	NS	0.896	NS
BST1	SARC	0.572721581373248	6.71077000013591e-08	7.1732276456098	Unchanged	ns	0.85	0.0705810742857073	Mutation	TMB	0.474	NS	0.373	NS			0.165	NS
BST1	SKCM	0.136210842735143	4.27297981310287e-20	19.3692691589213	Overexpression	**	0.0014	2.85387196432176	Mutation	TMB	0.154	NS	0.105	NS			0.748	NS
BST1	STAD	0.339890807933338	0.0368688043224548	1.4333409465973	Overexpression	****	2.1e-12	11.6777807052661	Mutation	TMB	0.994	NS	0.996	NS	0.042	Risky	0.402	NS
BST1	UCEC	0.429599462678253	2.37947057573319e-11	10.623519661269	Underexpression	****	1.5e-24	23.8239087409443	Mutation	TMB	0.997	NS	0.998	NS	0.577	NS	0.558	NS
BTD	CESC	0.343578643819629	0.00026915770551668	3.56999318257513	Underexpression	***	4e-04	3.39794000867204	Mutation	TMB	0.996	NS	0.996	NS	0.997	NS	0.996	NS
BTD	COAD	0.262664230065484	0.00176885152178388	2.75230862044033	Unchanged	ns	0.95	0.0222763947111523	Mutation	MSI	0.857	NS	0.997	NS	0.998	NS	0.715	NS
BTD	COAD	0.578976870272456	0.000196605965961081	3.7064033077416	Unchanged	ns	0.95	0.0222763947111523	Mutation	TMB	0.857	NS	0.997	NS	0.998	NS	0.715	NS
BTD	GBM	0.701839622726881	0.0042862732090678	2.36792015027763	Overexpression	****	1.1e-86	85.9586073148418	Mutation	TMB	0.912	NS	0.808	NS			0.812	NS
BTD	LUAD	0.155373903979565	4.11763543561507e-287	286.385352107283	Overexpression	***	0.00013	3.88605664769316	Mutation	TMB	0.928	NS	0.752	NS	0.508	NS	0.444	NS
BTD	PAAD	0.999814084344044	9.85063044645365e-20	19.0065359734969	Overexpression	****	1.8e-40	39.7447274948967	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS
BTD	PRAD	0.439553930064714	1.68899560606981e-23	22.7723714802467	Overexpression	****	5.2e-33	32.2839966563652	Mutation	MSI	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
BTD	PRAD	0.14379676123299	0.0246085510598327	1.60891395660375	Overexpression	****	5.2e-33	32.2839966563652	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
BTD	PRAD	0.99011586199549	3.12222624545469e-15	14.5055356299115	Overexpression	****	5.2e-33	32.2839966563652	Mutation	TMB	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
BTD	READ	0.445880565082477	0	Inf	Unchanged	ns	0.35	0.455931955649724	Mutation	TMB	0.998	NS	0.999	NS			0.998	NS
BTD	STAD	0.441513870570846	5.8723037350979e-23	22.2311914893547	Overexpression	****	2e-10	9.69897000433602	Mutation	TMB	0.747	NS	0.734	NS	0.45	NS	0.942	NS
BTD	UCEC	0.575844804835903	2.87785576814266e-22	21.5409309757467	Underexpression	****	5.3e-13	12.2757241303992	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.996	NS
C14orf159	BLCA	0.149997410244359	0.0158250867226561	1.80065390133792	Underexpression	****	5e-12	11.301029995664	Mutation	TMB	0.869	NS	0.858	NS	0.2	NS	0.42	NS
C14orf159	BRCA	0.314880833746038	0	Inf	Underexpression	****	4.2e-21	20.3767507096021	Mutation	TMB	0.995	NS	0.997	NS	0.997	NS	0.996	NS
C14orf159	CESC	0.237251183174249	0.000658125094757208	3.18169154894048	Underexpression	**	0.0055	2.25963731050576	Mutation	MSI	0.996	NS	0.996	NS	0.997	NS	0.996	NS
C14orf159	CESC	0.265176090001286	0.03128975620868	1.504597820607	Underexpression	**	0.0055	2.25963731050576	Mutation	TMB	0.996	NS	0.996	NS	0.997	NS	0.996	NS
C14orf159	COAD	0.324446974418302	2.76014092978706e-67	66.5590687427658	Underexpression	****	9.9e-70	69.0043648054024	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.996	NS
C14orf159	GBM	0.995984191856924	1.83294087266266e-17	16.7368515443616	Underexpression	*	0.018	1.74472749489669	Mutation	TMB	0.994	NS	0.995	NS			0.994	NS
C14orf159	LGG	0.676594169896272	3.07808306877978e-05	4.51171966396332	Overexpression	****	1.1e-25	24.9586073148418	Mutation	MSI	0.994	NS	0.994	NS			0.52	NS
C14orf159	LGG	0.999084886026812	0.0253676712692982	1.59571939881347	Overexpression	****	1.1e-25	24.9586073148418	Mutation	TMB	0.994	NS	0.994	NS			0.52	NS
C14orf159	LUAD	0.151471226860289	0.011390303905725	1.94346468831611	Underexpression	****	2.9e-64	63.537602002101	Mutation	Stemness	0.993	NS	0.994	NS	0.994	NS	0.992	NS
C14orf159	SKCM	0.394020969355827	3.61413494134843e-18	17.4419956361722	Underexpression	****	4.4e-70	69.3565473235138	Mutation	TMB	0.0373	Risky	0.287	NS			0.947	NS
C14orf159	STAD	0.157460771087813	0.0129816213830149	1.8866710614863	Underexpression	****	2.3e-35	34.6382721639824	Mutation	TMB	0.0252	Risky	0.000838	Risky	0.144	NS	0.00557	Risky
C14orf159	TGCT	0.242822465447073	0.0018969113448295	2.7219529660808	Underexpression	****	1.9e-29	28.7212463990472	Mutation	TMB	0.999	NS	0.999	NS	0.997	NS	0.997	NS
C14orf159	UCEC	0.288068029168702	9.16739019778803e-155	154.037754283089	Underexpression	****	6.7e-08	7.17392519729917	Mutation	TMB	0.61	NS	0.836	NS	0.113	NS	0.839	NS
C9orf41	ACC	0.417932038368138	0.00171131522990902	2.7666699846142	Overexpression	****	1.8e-06	5.74472749489669	Mutation	MSI	0.27	NS	0.26	NS			0.503	NS
C9orf41	BLCA	0.288940583171643	0.0433075920588064	1.36343596276392	Unchanged	ns	0.97	0.0132282657337552	Mutation	TMB	0.993	NS	0.994	NS	0.998	NS	0.993	NS
C9orf41	CESC	0.425568178617281	6.26117217676757e-13	12.2033443533316	Overexpression	****	3.9e-05	4.4089353929735	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.995	NS
C9orf41	COAD	0.488238987386039	4.13216617311008e-08	7.38382222185386	Overexpression	****	3.6e-93	92.4436974992327	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.996	NS
C9orf41	HNSC	0.451578048821138	0.044269367262061	1.35389668530733	Overexpression	*	0.013	1.88605664769316	Mutation	MSI	0.626	NS	0.995	NS	0.997	NS	0.992	NS
C9orf41	HNSC	0.634375039098862	1.78741919941616e-15	14.7477735814378	Overexpression	*	0.013	1.88605664769316	Mutation	TMB	0.626	NS	0.995	NS	0.997	NS	0.992	NS
C9orf41	READ	0.35673951152692	1.57870140334418e-11	10.8017000049777	Overexpression	****	8.5e-44	43.0705810742857	Mutation	TMB	0.998	NS	0.999	NS			0.998	NS
C9orf41	STAD	0.172068844214708	5.57801713112313e-25	24.2535201562692	Overexpression	****	2.9e-74	73.537602002101	Mutation	MSI	0.446	NS	0.758	NS	0.996	NS	0.502	NS
C9orf41	STAD	0.14114383477182	1.39320900076462e-55	54.8559837284646	Overexpression	****	2.9e-74	73.537602002101	Mutation	TMB	0.446	NS	0.758	NS	0.996	NS	0.502	NS
C9orf41	UCEC	0.511314385981506	0.0110294561824768	1.95744590032244	Unchanged	ns	0.4	0.397940008672038	Mutation	TMB	0.997	NS	0.997	NS	0.998	NS	0.996	NS
CA1	CESC	0.29412598254647	5.31450870663053e-06	5.27453687711646	Underexpression	**	0.0013	2.88605664769316	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.995	NS
CA1	COAD	0.390219518942148	1.11263030086656e-07	6.95364911685614	Underexpression	****	2.2e-37	36.6575773191778	Mutation	MSI	0.5	NS	0.243	NS	0.00187	Risky	0.00854	Risky
CA1	COAD	0.194018482300681	0.0227205977239495	1.64358024757377	Underexpression	****	2.2e-37	36.6575773191778	Mutation	TMB	0.5	NS	0.243	NS	0.00187	Risky	0.00854	Risky
CA1	GBM	0.995984191856924	3.2640251949337e-06	5.48624649759635	Underexpression	****	4.2e-10	9.3767507096021	Mutation	TMB	0.994	NS	0.995	NS			0.994	NS
CA1	SKCM	0.255619681790202	8.59442831042628e-155	154.065783006689	Underexpression	****	1.1e-94	93.9586073148418	Mutation	TMB	0.478	NS	0.749	NS			0.817	NS
CA1	UCEC	0.384203672747242	3.51971361837121e-07	6.45349267147096	Underexpression	****	1.1e-12	11.9586073148418	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.42	NS
CA12	BRCA	0.593391349454539	1.30589182585987e-15	14.8840927965509	Overexpression	****	3e-44	43.5228787452803	Mutation	TMB	1.79e-06	Risky	3.16e-06	Risky			1.49e-05	Risky
CA12	GBM	0.995984191856924	0.000302713542234432	3.51896814995148	Overexpression	****	2e-49	48.698970004336	Mutation	TMB	0.994	NS	0.995	NS			0.994	NS
CA12	LIHC	0.447082606778791	8.39112861922494e-14	13.0761796219917	Overexpression	****	3e-19	18.5228787452803	Mutation	TMB	0.995	NS	0.996	NS	0.48	NS	0.571	NS
CA12	LUAD	0.186832624761652	0.000184736910837582	3.73344632290548	Overexpression	****	7.7e-09	8.11350927482752	Mutation	TMB	0.84	NS	0.872	NS	0.0307	Risky	0.979	NS
CA12	LUSC	0.150706799698186	0.0421801382579216	1.37489200106514	Overexpression	****	2e-77	76.698970004336	Mutation	MSI	0.596	NS	0.995	NS	0.996	NS	0.993	NS
CA12	SKCM	0.200432335867579	6.96297256301422e-74	73.1572053161206	Underexpression	****	8.2e-180	179.086186147616	Mutation	TMB	0.248	NS	0.302	NS			0.699	NS
CA12	UCEC	0.553467018870423	9.74035208514978e-155	154.011425344366	Underexpression	****	3.9e-05	4.4089353929735	Mutation	TMB	0.997	NS	0.997	NS	0.998	NS	0.996	NS
CA13	COAD	0.335108370808827	3.0889269246216e-07	6.51019236577074	Overexpression	****	1.6e-23	22.7958800173441	Mutation	TMB	0.996	NS	0.997	NS			0.995	NS
CA13	LGG	0.676594169896272	1.84009395319137e-67	66.7351600018215	Overexpression	****	3.2e-08	7.49485002168009	Mutation	MSI	0.994	NS	0.994	NS			0.52	NS
CA13	LGG	0.999084886026812	0	Inf	Overexpression	****	3.2e-08	7.49485002168009	Mutation	TMB	0.994	NS	0.994	NS			0.52	NS
CA13	PRAD	0.439553930064714	1.16930465035602e-23	22.9320723231142	Unchanged	ns	0.68	0.167491087293764	Mutation	MSI	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
CA13	PRAD	0.14379676123299	0.0173707419245878	1.7601816319344	Unchanged	ns	0.68	0.167491087293764	Mutation	Stemness	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
CA13	PRAD	0.99011586199549	1.6910296650247e-10	9.77184877368935	Unchanged	ns	0.68	0.167491087293764	Mutation	TMB	0.999	NS	0.999	NS	0.998	NS	0.0154	Risky
CA13	READ	0.880690222164249	3.10446346924158e-24	23.5080134462062	Overexpression	****	3.9e-13	12.4089353929735	Mutation	TMB	0.998	NS	0.999	NS	0.999	NS	0.998	NS
CA13	SKCM	0.456731948468056	0	Inf	Underexpression	****	2.2e-105	104.657577319178	Mutation	TMB	0.291	NS	0.348	NS			0.228	NS
CA13	UCEC	0.485984575860135	1.10262443852659e-26	25.9575723860635	Overexpression	****	6e-07	6.22184874961636	Mutation	TMB	0.997	NS	0.997	NS	0.998	NS	0.996	NS
CA14	BRCA	0.423781379942171	0.000322989246620016	3.4908119365275	Overexpression	****	2.3e-16	15.6382721639824	Mutation	TMB	0.994	NS	0.997	NS	0.241	NS	0.445	NS
CA14	COAD	0.221696237203024	5.2295775815915e-34	33.2815333897929	Underexpression	****	3.5e-65	64.4559319556497	Mutation	TMB	0.803	NS	0.754	NS	0.499	NS	0.621	NS
CA14	ESCA	0.457343696188318	0.00407577641538504	2.38978964807773	Unchanged	ns	0.59	0.229147988357856	Mutation	TMB	0.494	NS	0.996	NS			0.669	NS
CA14	HNSC	0.348923605576531	3.98351547182314e-09	8.39973349171183	Unchanged	ns	0.57	0.244125144327509	Mutation	TMB	0.924	NS	0.995	NS	0.683	NS	0.694	NS
CA14	LUSC	0.1454879159795	2.31177197148457e-06	5.63605500606896	Underexpression	****	4.5e-05	4.34678748622466	Mutation	TMB	0.993	NS	0.995	NS	0.997	NS	0.994	NS
CA14	READ	0.445880565082477	0.00876065950221574	2.05746319892415	Underexpression	****	7.4e-37	36.130768280269	Mutation	TMB	0.998	NS	0.999	NS			0.998	NS
CA14	STAD	0.164324389530036	2.3472559983859e-14	13.6294395424323	Unchanged	ns	0.54	0.267606240177031	Mutation	TMB	0.457	NS	0.995	NS	0.996	NS	0.994	NS
CA14	UCEC	0.388610968921509	0.0156280651786294	1.80609478616878	Overexpression	****	1.8e-10	9.74472749489669	Mutation	TMB	0.997	NS	0.998	NS	0.997	NS	0.997	NS
CA2	COAD	0.247588287988054	0.00086358904354326	3.06369287624852	Underexpression	**	0.0065	2.18708664335714	Mutation	TMB	0.515	NS	0.997	NS	0.998	NS	0.996	NS
CA2	READ	0.880513747822124	3.99080138793639e-06	5.39893988541307	Unchanged	ns	0.38	0.42021640338319	Mutation	MSI	0.998	NS	0.999	NS			0.998	NS
CA2	SKCM	0.256776093612268	3.24547192249503e-07	6.48872214372226	Underexpression	****	7.9e-18	17.1023729087096	Mutation	TMB	0.321	NS	0.172	NS			0.158	NS
CA2	STAD	0.302606534865321	2.72126724915388e-24	23.5652288051025	Underexpression	****	1.1e-06	5.95860731484177	Mutation	MSI	0.512	NS	0.852	NS	0.997	NS	0.589	NS
CA2	UCEC	0.348247227973603	4.88517413040518e-05	4.31111995138711	Overexpression	****	9.9e-30	29.0043648054024	Mutation	TMB	0.997	NS	0.998	NS	0.998	NS	0.997	NS
CA3	ACC	0.464094157004461	0.000297541840555717	3.5264519548269	Underexpression	****	3.7e-25	24.431798275933	Mutation	MSI	0.203	NS	0.192	NS			0.0384	Risky
CA3	BRCA	0.3316341782936	0.00159404523953132	2.79749935734391	Underexpression	****	1.1e-96	95.9586073148418	Mutation	TMB	0.194	NS	0.0782	NS	0.997	NS	0.331	NS
CA3	COAD	0.256025859422599	0.00284611434134115	2.54574765631919	Underexpression	****	1.7e-26	25.7695510786217	Mutation	MSI	0.102	NS	0.608	NS	0.998	NS	0.695	NS
CA3	COAD	0.340948574821607	3.16480387641663e-20	19.4996531981361	Underexpression	****	1.7e-26	25.7695510786217	Mutation	TMB	0.102	NS	0.608	NS	0.998	NS	0.695	NS
CA3	DLBC	0.584618528446495	7.27188732425687e-05	4.13835285899849	Underexpression	****	1.8e-11	10.7447274948967	Mutation	TMB	0.999	NS	0.999	NS			0.999	NS
CA3	GBM	0.995984191856924	9.16739019778803e-155	154.037754283089	Overexpression	****	1.8e-62	61.7447274948967	Mutation	TMB	0.994	NS	0.995	NS			0.994	NS
CA3	READ	0.445880565082477	0.000322989246620016	3.4908119365275	Underexpression	****	4e-10	9.39794000867204	Mutation	TMB	0.998	NS	0.999	NS			0.998	NS
CA3	UCEC	0.341307908609011	3.46621877669444e-07	6.46014402947189	Underexpression	****	4.2e-36	35.3767507096021	Mutation	TMB	0.997	NS	0.997	NS	0.998	NS	0.996	NS
CA4	BLCA	0.185092074932243	0.00156308530111937	2.80601732089662	Underexpression	****	2.9e-07	6.53760200210104	Mutation	TMB	0.994	NS	0.995	NS	0.998	NS	0.692	NS
CA4	CESC	0.466616621038363	0.000566134886843717	3.24708008182822	Underexpression	****	2.4e-09	8.61978875828839	Mutation	TMB	0.996	NS	0.997	NS	0.997	NS	0.996	NS
CA4	COAD	0.47930814335718	0.00130624524755187	2.88397527661435	Underexpression	****	5.5e-41	40.2596373105058	Mutation	TMB	0.996	NS	0.997	NS	0.998	NS	0.995	NS
CA4	HNSC	0.163933088636586	1.79714984639918e-08	7.74541570989651	Underexpression	****	1.1e-11	10.9586073148418	Mutation	TMB	0.992	NS	0.994	NS	0.997	NS	0.992	NS
CA4	LUSC	0.183990494528793	7.23774972147937e-72	71.1403964386995	Underexpression	****	5.2e-131	130.283996656365	Mutation	TMB	0.865	NS	0.598	NS	0.608	NS	0.932	NS
CA4	PRAD	0.142277768837433	0.0211524269769136	1.67463979556029	Underexpression	****	4e-34	33.397940008672	Mutation	Stemness	0.998	NS	0.999	NS	0.0641	NS	0.000938	Risky
CA4	PRAD	0.305147430206257	1.6684130349865e-05	4.77769642575464	Underexpression	****	4e-34	33.397940008672	Mutation	MSI	0.998	NS	0.999	NS	0.0641	NS	0.000938	Risky
CA4	PRAD	0.69905231628317	1.81052584269765e-09	8.74219527186277	Underexpression	****	4e-34	33.397940008672	Mutation	TMB	0.998	NS	0.999	NS	0.0641	NS	0.000938	Risky
CA4	STAD	0.286763210782658	5.82146317596407e-11	10.234967845353	Underexpression	****	2.2e-40	39.6575773191778	Mutation	MSI	0.992	NS	0.994	NS	0.997	NS	0.993	NS
CA4	STAD	0.309247056494689	5.92378295226831e-15	14.2274008624329	Underexpression	****	2.2e-40	39.6575773191778	Mutation	TMB	0.992	NS	0.994	NS	0.997	NS	0.993	NS
CA5A	BRCA	0.251040772137932	3.51708508310079e-25	24.4538171253782	Underexpression	****	4.8e-07	6.31875876262441	Mutation	TMB	0.996	NS	0.997	NS	0.996	NS	0.995	NS
CA5A	GBM	0.622346902805558	3.12507578505302e-16	15.5051394462779	Overexpression	****	3.8e-14	13.4202164033832	Mutation	MSI	0.938	NS	0.84	NS			0.547	NS
CA5A	GBM	0.732192295843837	1.54367421393723e-26	25.8114443503853	Overexpression	****	3.8e-14	13.4202164033832	Mutation	TMB	0.938	NS	0.84	NS			0.547	NS
CA5A	PAAD	0.63400274084646	4.1372773314281e-18	17.3832853663484	Overexpression	****	4.9e-17	16.3098039199715	Mutation	MSI	0.995	NS	0.996	NS			0.995	NS
CA5A	READ	0.880690222164249	2.20533362342536e-13	12.6565257010476	Underexpression	****	6.6e-16	15.1804560644581	Mutation	TMB	0.998	NS	0.999	NS	0.999	NS	0.998	NS
CA5A	SKCM	0.346295121018525	1.36800078836643e-11	10.8639136523359	Unchanged	ns	0.081	1.09151498112135	Mutation	TMB	0.993	NS	0.993	NS			0.861	NS
CA5B	BRCA	0.111186868889477	7.44850453570278e-155	154.127930913438	Underexpression	****	1.4e-26	25.8538719643218	Mutation	TMB	0.996	NS	0.996	NS	0.997	NS	0.994	NS
CA5B	COAD	0.400130541265962	2.73518913249651e-08	7.56301263775481	Unchanged	ns	0.18	0.744727494896694	Mutation	MSI	0.514	NS	0.997	NS	0.998	NS	0.995	NS
CA5B	GBM	0.995984191856924	1.21288688237925e-26	25.9161797009053	Overexpression	****	3.2e-31	30.4948500216801	Mutation	TMB	0.994	NS	0.995	NS			0.994	NS
CA5B	READ	0.880690222164249	5.9683291126777e-13	12.224147236494	Unchanged	ns	0.79	0.102372908709559	Mutation	TMB	0.998	NS	0.999	NS	0.999	NS	0.998	NS
CA5B	UCEC	0.535939856035127	0.0171864629041454	1.76481349499853	Underexpression	****	5e-33	32.301029995664	Mutation	TMB	0.997	NS	0.998	NS	0.658	NS	0.593	NS
CA5B	UCS	0.983672041550317	1.41876139574976e-41	40.8480906371165	Underexpression	****	3.6e-21	20.4436974992327	Mutation	TMB	0.998	NS	0.998	NS	0.998	NS	0.997	NS
CA6	CESC	0.232497712207211	0.00093748803574341	3.02803426604693	Overexpression	**	0.0011	2.95860731484178	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.997	NS
CA6	COAD	0.473498632191603	1.74626035307421e-14	13.7578910060633	Underexpression	****	2.1e-15	14.6777807052661	Mutation	TMB	0.146	NS	0.0661	NS	0.569	NS	0.536	NS
CA6	PAAD	0.999814084344044	2.85711970669099e-16	15.5440715633043	Unchanged	ns	0.052	1.2839966563652	Mutation	TMB	0.677	NS	0.55	NS	0.23	NS	0.755	NS
CA6	PRAD	0.439553930064714	1.81891834499831e-23	22.7401867968753	Unchanged	ns	0.2	0.698970004336019	Mutation	MSI	0.999	NS	0.999	NS	0.997	NS	0.995	NS
CA6	SKCM	0.312065008404897	3.86028322088913e-287	286.413380830883	Underexpression	****	7.7e-41	40.1135092748275	Mutation	TMB	0.856	NS	0.733	NS			0.337	NS
CA6	STAD	0.179278974866107	8.17671992764662e-11	10.0874208776253	Underexpression	****	9.8e-14	13.0087739243075	Mutation	TMB	0.489	NS	0.185	NS			0.202	NS
CA6	UCEC	0.59283006540435	0.00305556199455111	2.51490890041795	Overexpression	****	1.4e-10	9.85387196432176	Mutation	TMB	0.997	NS	0.998	NS	0.997	NS	0.996	NS
CA7	BLCA	0.161553889118427	0.0339415647807715	1.4692681396262	Unchanged	ns	0.36	0.443697499232713	Mutation	TMB	0.993	NS	0.994	NS	0.998	NS	0.992	NS
CA7	BRCA	0.547089109676167	7.96747604483606e-61	60.0986792336103	Unchanged	ns	0.1	1	Mutation	TMB	0.995	NS	0.997	NS	0.996	NS	0.996	NS
CA7	GBM	0.756032727241353	7.56590661724897e-28	27.1211390233213	Underexpression	****	7.7e-53	52.1135092748275	Mutation	TMB	0.61	NS	0.501	NS			0.715	NS
CA7	STAD	0.261198109959751	0.0001405121961542	3.85228597830274	Overexpression	****	1.7e-27	26.7695510786217	Mutation	MSI	0.861	NS	0.348	NS	0.0152	Risky	0.597	NS
CA7	STAD	0.141463255465682	0.0102232375515082	1.99041154763639	Overexpression	****	1.7e-27	26.7695510786217	Mutation	TMB	0.861	NS	0.348	NS	0.0152	Risky	0.597	NS
CA8	CESC	0.246893707374754	0.000471681839415688	3.32635084453739	Underexpression	***	0.00017	3.76955107862173	Mutation	TMB	0.185	NS	0.131	NS	0.0458	Risky	0.164	NS
CA8	COAD	0.241983314725275	0.0192125233573996	1.71641559150346	Unchanged	ns	0.1	1	Mutation	TMB	0.83	NS	0.997	NS			0.995	NS
CA8	GBM	0.756032727241353	0.000322989246620016	3.4908119365275	Unchanged	ns	0.25	0.602059991327962	Mutation	TMB	0.61	NS	0.501	NS			0.715	NS
CA8	HNSC	0.226844845328169	0.000979520007246095	3.00898668887002	Underexpression	****	4.8e-07	6.31875876262441	Mutation	TMB	0.938	NS	0.993	NS	0.997	NS	0.991	NS
CA8	PRAD	0.207737565777716	4.82696696901472e-05	4.31632567305281	Underexpression	****	1.2e-06	5.92081875395237	Mutation	MSI	0.998	NS	0.999	NS	0.997	NS	0.682	NS
CA8	PRAD	0.492502406810258	1.32686326207525e-14	13.8771738304031	Underexpression	****	1.2e-06	5.92081875395237	Mutation	TMB	0.998	NS	0.999	NS	0.997	NS	0.682	NS
CA8	READ	0.445880565082477	0.00157344590138252	2.80314818451749	Underexpression	*	0.015	1.82390874094432	Mutation	TMB	0.998	NS	0.999	NS			0.998	NS
CA8	SKCM	0.173739964735988	1.13488599258735e-27	26.9450477642656	Overexpression	****	2.6e-13	12.5850266520292	Mutation	TMB	0.326	NS	0.438	NS			0.616	NS
CA8	STAD	0.201341161642306	4.77145872250097e-06	5.32134882886674	Unchanged	ns	0.064	1.19382002601611	Mutation	TMB	0.894	NS	0.282	NS	0.017	Risky	0.205	NS
CA8	UCEC	0.566826919565455	4.88002147027852e-30	29.311578267259	Overexpression	****	8.4e-19	18.0757207139381	Mutation	TMB	0.997	NS	0.998	NS	0.998	NS	0.997	NS
CA8	UCS	0.983672041550317	2.00991197731216e-41	40.6968229617858	Overexpression	**	0.0012	2.92081875395238	Mutation	TMB	0.998	NS	0.998	NS	0.998	NS	0.997	NS
CA9	CESC	0.425568178617281	5.7394078287036e-13	12.241132914221	Overexpression	****	2.1e-08	7.67778070526608	Mutation	MSI	0.996	NS	0.997	NS	0.998	NS	0.995	NS
CA9	LIHC	0.425086488787373	5.85456825530661e-05	4.2325051264245	Underexpression	**	0.0013	2.88605664769316	Mutation	MSI	0.173	NS	0.359	NS	0.202	NS	0.29	NS
CA9	LIHC	0.577979928436922	7.79966635707924e-11	10.1079239745375	Underexpression	**	0.0013	2.88605664769316	Mutation	TMB	0.173	NS	0.359	NS	0.202	NS	0.29	NS
CA9	LUAD	0.246447104543572	4.34728397690855e-06	5.36178198953629	Overexpression	****	2.1e-98	97.6777807052661	Mutation	TMB	0.641	NS	0.255	NS	0.123	NS	0.225	NS
CA9	LUAD	0.20601389054245	0.000282639413304639	3.54876727706919	Overexpression	****	2.1e-98	97.6777807052661	Mutation	MSI	0.641	NS	0.255	NS	0.123	NS	0.225	NS
CA9	SARC	0.32719048088776	2.4914321052384e-27	26.6035509434205	Unchanged	ns	0.12	0.920818753952375	Mutation	TMB	0.996	NS	0.996	NS	0.036	Risky	0.0635	NS
CA9	SKCM	0.312356067713126	3.80872746529242e-28	27.4192201023073	Underexpression	****	3e-49	48.5228787452803	Mutation	TMB	0.104	NS	0.0559	NS			0.626	NS
CA9	STAD	0.249564984426267	5.6495123849862e-16	15.2479890349502	Underexpression	****	4e-21	20.397940008672	Mutation	MSI	0.351	NS	0.995	NS	0.996	NS	0.993	NS
CA9	UCEC	0.7213905708127	2.43402184712858e-07	6.61367552797744	Overexpression	****	2.6e-26	25.5850266520292	Mutation	TMB	0.997	NS	0.998	NS	0.997	NS	0.995	NS
